,X174_11,X174_12,X174_13,X174_14,X174_15,X174_16,X174_17,X174_18,X174_19,X174_20,X174_21,X174_22,X174_23,X174_24,X174_25,X174_26,X174_27,X174_28,X174_29,X174_30
Rasl11a,0.307981401,0.132439052,0.41968609,0.662534153,0.304023196,0.272037986,0.32601479,0.388911314,3.212537119,4.435941608,3.413994024,1.694007646,3.632744227,0.911011315,3.947388516,3.485772716,4.60240221,1.517241483,2.837859417,0.939296698
Rasl11b,0.292252532,0.477566059,0.354002106,0.53888398,0.384661968,0.964646274,0.404554153,0.799606786,0.334348339,0.791866262,0.40495481,0.459283786,0.731811415,0,0.181248003,0.611934004,0.083187689,0.397826953,0.84153986,0.359958588
Rasl12,0.079990578,0.048156892,0.29673071,0.998046119,0,0.052061698,0.045593857,0.078563433,0.828994259,0.199625879,0.387931602,0.7999577,1.106917953,0.39227901,0.463010203,0.348557267,0.318762811,0.326660041,0.322465518,0.689653799
Rasl2-9,0.244716599,0.252560974,0.14821119,0.300821699,0.120785739,0.045506651,0.199265855,0.103007361,0.098811307,0.104694686,0.061652262,0.069923566,0.193509359,0.038098608,0.067452159,0.22157869,0.208970729,0.25380492,0.028186414,0.114822864
Rassf1,0.582292547,0.545313649,0.445725719,0.67735151,0.583679378,0.091236858,0.22126742,0.338905851,0.79243213,1.948336843,1.188532656,0.959766672,1.472293934,0.810849554,1.300343105,2.135797611,1.22467582,2.045212409,2.625601759,0.841151211
Rassf2,5.229646487,6.326392144,14.00008332,10.69022922,5.598696679,11.47351978,20.6560172,15.69839798,15.56781976,9.215492935,13.5092411,19.54492387,13.18259924,28.73695384,13.50106596,7.27506616,13.35531672,13.34640233,10.61040494,27.96225472
Rassf3,0.761584606,1.506494545,1.657614687,1.287260926,0.939745815,2.580169188,1.713128357,2.370882903,1.04425783,0.841704824,0.653552178,1.122050142,1.060161857,1.867430274,0.793754096,0.985879509,0.989058114,0.857747767,1.063595043,1.574534715
Rassf4,0,0.279400833,0.655846853,0.266232211,0.178162317,0.45308412,0.0881768,0.759693576,1.603243615,0,0.068204098,0.696189602,1.569874203,3.203200718,0.29848142,0,0.154118812,0.491359705,0.810726986,0.635125916
Rassf5,48.79223696,59.21036005,51.2061258,59.51543319,51.81641811,101.1089767,53.11047222,67.33502675,83.66587658,73.09192948,74.220934,78.74965031,87.81620942,109.200351,86.53256731,75.61812529,79.84908002,76.90825456,86.7366863,111.3557465
Rassf6,0.597226953,0.110630697,0,0.079062367,0.317450721,0.209302098,0.157113968,0,0.129848609,0.183439997,0,0,0,0.500656394,0.265918022,0,0,0.20845423,0.148159832,0.226334258
Rassf7,2.917251913,2.001341348,2.696449934,3.152412268,1.562659992,1.611676366,1.624135533,1.365969354,2.684570228,3.690965421,2.093761241,3.799458377,3.004222197,2.070175807,3.239747408,3.117497308,2.602166175,4.771466088,4.649420686,3.481677111
Rassf8,0.172718194,0,0.091530052,0,0,0.224826541,0.098447703,0,0.406816069,0,0.038074283,0.259094106,0.159339491,0.235283689,0.083312193,0.205258884,0.043017673,0.117555787,0,0.283642354
Raver1,5.935497205,8.963681544,7.677029424,12.76852952,5.097846914,3.372033011,5.218119078,8.694995921,5.070827964,7.029770222,6.209501942,8.853519573,13.82855168,12.49837826,6.648078502,7.253023781,6.715041731,10.72723071,12.12608829,12.30819474
Raver2,0.878789035,0.828092602,1.903313233,1.446615925,0.704053718,1.317990132,1.437368851,1.069506112,0.395976562,0.24791805,0.35375267,0.687792578,0.986961384,1.582282811,0.368601644,0.302711841,0.228389884,0.624128422,0.646919926,0.705898581
Rb1,10.17071173,15.15690784,14.08722311,12.0648644,11.37924158,21.52938875,19.04009377,15.55802232,6.368898497,4.703495928,4.697256157,7.490068118,7.144621566,9.436217369,6.080476526,5.077128208,5.193277142,7.099906903,6.924477205,7.015962329
Rb1cc1,14.69067397,17.45793654,15.71528774,11.58180662,16.44625266,23.59189402,20.02165431,16.41686635,22.11437778,19.63515445,20.04573998,20.24544565,18.52459963,30.05188283,18.31586272,16.363907,19.65040563,18.44594503,18.83647987,24.21526317
Rbak,1.042816383,1.591943952,1.776306658,1.858752558,1.243875266,2.436101456,1.698272203,1.828948328,1.456189558,1.691605963,2.348061621,1.117375785,1.958438804,2.861426871,1.7425772,1.106505808,1.595464296,1.537821301,2.192033134,3.333337665
Rbbp4,85.34733643,78.2464442,92.54487418,126.3089791,77.3364912,42.78257227,81.35546837,66.88175663,19.77781322,47.17917075,39.52091189,48.01345436,61.62291584,41.59092292,45.67052487,51.57942901,43.1611061,80.41892069,73.32117797,49.64121903
Rbbp5,4.991027851,8.244764768,5.021082841,5.21126302,6.472375053,10.27339481,7.551540702,6.665498356,2.332033143,2.369620206,2.45986469,2.475385846,2.311570692,4.101498151,2.622769708,2.282526596,3.15317667,2.59608352,2.51912691,3.64006656
Rbbp6,12.03987247,21.83084557,16.65237616,15.01363195,21.07761717,44.44176132,24.14081626,23.25875494,14.72223905,13.35418455,12.37320113,14.80174948,15.04601453,27.8238794,13.01548438,10.95949151,16.13476357,12.52760118,12.66762029,25.26447108
Rbbp7,1064.194951,930.1832434,1081.607384,973.6462317,1120.48117,832.3936839,972.7978715,816.9619278,152.3510269,245.1994388,202.9323822,342.8141508,340.0251318,370.7433006,253.5737696,299.687654,219.2815084,387.1646941,372.0164179,419.5067781
Rbbp8,61.22169327,74.61315976,66.98063141,40.2939015,68.03074226,134.790909,71.04229285,67.97425246,13.97551534,15.11430637,12.9250202,17.33629992,15.83044862,17.83954121,16.08848688,15.99416519,14.42825766,21.02856869,18.82422919,20.82869044
Rbbp8nl,0,0,0.027051731,0,0,0,0,0.100272318,0.84164218,0,0,0.051050221,0.047092829,0,0.073868822,0.080885757,0.02542777,0.046324859,0,0.041915287
Rbbp9,4.653043594,3.701693228,4.579394452,4.218372018,4.73678108,4.191121897,3.31523741,4.202792425,3.60103156,3.691025979,5.751384269,3.863938753,3.756042607,5.161401813,3.446815398,4.081439844,4.718378434,2.978453686,4.086517561,3.854788367
Rbck1,15.5305311,22.09114618,24.21387319,23.86633914,17.48060851,25.10453672,24.17088673,28.04789535,29.0798931,27.68726342,24.31859903,29.10696495,25.98445624,43.48502185,23.66267376,22.12924661,26.7744993,22.82713647,25.80022805,47.50802456
Rbfa,2.267833759,2.169323666,2.884350791,3.870354081,2.365131734,2.214022196,2.671462922,2.982204154,2.160379763,5.609337434,3.466146694,3.666569203,5.311782045,6.137478078,3.366812682,5.440111851,3.878519778,5.087956425,5.068899686,5.431265231
Rbfox1,0,0,0.016768389,0,0,0.072079746,0.036071417,0,0.163963961,0.01579333,0,0.031644184,0.029191139,0.017241674,0,0.012534538,0,0.028715103,0,0.038972653
Rbfox2,0,0.029969066,0,0,0.028665044,0.032399111,0,0,0.234500405,0,0,0.224023868,0.114809794,0.054249696,0.072035293,0,0,0.04517501,0,0.081749779
Rbfox3,0,0,0,0,0,0.014650761,0.012830636,0,0.360536799,0.011235404,0.019848802,0.056279324,0.031149944,0.061328791,0.010858033,0.026751279,0.02242588,0.040855952,0.018149101,0.073933908
Rbks,6.089711496,6.377485365,6.964691091,7.043684137,6.393568899,3.226084973,5.973480941,6.509621434,8.032389418,10.77261727,10.71443278,11.47206154,11.39278976,10.61843275,10.13754143,11.91586009,8.662942939,12.9291777,11.78371961,9.07038795
Rbl1,37.74287489,63.14274413,45.24985113,45.52087554,42.55923399,109.1803689,58.55851338,68.56672095,19.44108971,14.58523834,15.99313749,20.15420696,19.17790876,23.70514785,21.47058524,14.26573438,20.31740329,16.61883741,19.78072307,23.1849207
Rbl2,19.67563378,22.32798341,19.23897659,26.70690718,16.49359072,8.30113375,16.82238196,20.05140254,34.98318352,39.28228324,40.95513381,51.15126149,46.22223646,40.89227582,47.57958832,35.38427262,43.54044151,50.88043552,40.71202692,50.14769365
Rbm10,8.585472548,11.76042933,11.53100615,9.361713792,13.13016291,22.03462698,12.44212025,17.58150696,9.758959513,7.355989627,7.141292238,7.473669645,6.573648033,11.62918678,7.779572097,7.215080117,6.094649555,7.381213534,5.801122498,14.58448668
Rbm11,0.348168816,0.13973919,0,0.499323943,0.267317648,0.151069957,0.529207637,0,1.640136057,0.115852821,0.409338168,0.464255218,0.321199756,0.379431682,0.335884795,0.091947777,0.346863571,1.790450005,0.280714154,0.952953289
Rbm12,36.57125931,68.26456661,47.98987117,30.80304221,52.29480351,102.8495595,62.42550184,56.95058184,20.96505244,12.87730104,13.25154182,15.54540659,12.4957258,32.61508817,23.95620718,15.68800965,22.36170534,14.80887403,15.91302419,22.24380833
Rbm12b1,4.565827959,4.025764601,3.810407627,2.660468033,3.229530906,8.868180573,6.270537202,5.790836293,4.437180742,4.737265768,4.977016823,4.098725749,4.079493724,5.367599569,5.237128668,4.642757953,5.265043663,4.078218558,3.304419023,3.955702466
Rbm12b2,25.86783173,36.28239095,35.14591352,25.21886593,29.47434361,72.17997297,42.50783288,39.59600912,32.92728298,25.68513076,21.11081793,23.11743505,24.11799021,40.93629606,31.06122001,26.27192142,31.39109609,19.10461412,21.96553615,28.58417727
Rbm14,5.723192445,5.943565582,6.040607594,5.314600736,7.497539714,8.412128336,7.584532328,7.049774422,4.15641437,1.809167163,2.523259912,2.194032829,2.551939844,4.755781766,2.139491329,2.777263321,1.805550002,2.358838823,2.095694848,3.798672346
Rbm15,7.728681937,11.05504429,8.536358382,4.780303357,9.03475921,18.55499464,9.274261246,10.37598392,4.62079011,2.529171502,2.623477772,3.056804926,3.195106872,4.027676949,2.859067735,1.915224728,3.126197229,2.626200006,3.513900804,5.363189009
Rbm15b,9.929808517,13.27913983,10.69691005,9.24482609,10.59225693,13.42884008,9.556871873,13.58975358,8.933609603,6.987430334,7.535706517,7.162949704,8.785211886,10.46662755,7.812762066,7.093267598,7.216720238,6.721513833,5.840438966,10.65969376
Rbm17,12.74416078,17.44057078,12.91369861,12.80254879,18.30279727,46.08280044,18.60010547,22.19425519,8.955272294,8.415740626,8.755009542,9.218168224,8.16846311,14.05343421,8.585724542,7.062965112,8.715570271,8.103932654,7.73682633,12.63930228
Rbm18,40.6278273,32.656055,40.44378963,42.14530803,36.1273639,32.82277172,36.17449187,34.73234333,26.37350743,42.36878586,38.57750997,35.36556938,43.81134547,45.2255088,41.61121781,41.6231226,30.85399199,47.38021843,57.98990894,41.85656806
Rbm19,2.617532069,2.718320879,2.878297842,2.449430088,3.692811332,4.237742812,2.014156813,3.117133308,3.360071536,2.449634467,1.961844453,1.766948821,1.629975661,4.706734221,2.272662757,2.384857683,2.444736787,2.01908963,2.242308638,3.761257418
Rbm20,0.064709184,0.077914005,0.480086595,0.167044027,0.223571376,0.379042519,0.516370544,0.571992127,1.219315014,0.387574478,0,0.711847224,0.895452429,0.846234818,0.374556768,0.153801225,0.128933194,0.176169954,0.260861729,0.318801365
Rbm22,17.47622902,21.52554148,21.07384358,16.80723136,21.28195189,36.66886917,26.03939094,30.41329848,24.68602936,18.69706972,17.75350589,21.08818153,24.21848469,27.6528044,17.80300189,19.34846526,19.05935974,19.72780235,25.79526915,31.39697378
Rbm25,123.7434481,143.8236366,129.2203711,98.87879807,139.10546,179.5362803,156.8622203,142.2293896,104.8271347,90.68318925,89.92698445,111.5951456,86.79620397,155.3433748,82.04764002,80.57485231,91.34957996,93.69086869,92.54952525,134.7112776
Rbm26,13.95594055,15.42778387,14.3722964,7.394450643,17.76853073,25.54737809,17.7885779,10.51225686,9.380016214,7.547129894,7.674219301,12.17652422,8.961753426,15.75995594,7.950915313,7.522145823,8.955245862,8.656050399,8.983959491,10.99020202
Rbm27,25.420414,29.07323217,25.5917112,18.92282511,33.38584105,50.38856177,30.77509574,28.06213344,18.81929105,15.8685814,15.77418486,18.23807135,15.58435583,26.4150475,15.2461729,14.02626262,17.86840438,14.95168895,13.9002742,21.57704879
Rbm28,5.721463604,8.762636522,5.410379373,5.52741748,7.769417299,16.05619636,7.35522963,7.585703257,5.247445422,4.328565803,3.73145596,3.975868729,4.315410187,5.966358711,3.826190453,4.367556942,4.159214554,3.668124671,3.955075794,6.458733357
Rbm3,134.0679645,144.6964066,157.3570601,141.3023124,145.5683318,127.3942723,168.751197,155.0703837,64.75675206,63.60842778,75.73578633,87.17506692,69.15080053,88.69033152,74.259699,56.08090862,69.74893653,101.8514915,80.26313063,91.76970075
Rbm33,9.197658646,13.39696747,11.21825143,11.61792734,11.43716907,18.0210789,11.5209483,11.74206162,12.23993424,12.98463152,11.5960227,13.59811444,13.70574737,18.98739373,12.30245927,12.73018228,13.60978036,10.97963522,13.72610027,19.0182296
Rbm34,27.59298405,36.5546343,36.98876123,28.13803499,43.05154124,74.30525774,48.23441463,44.76141612,20.8508452,17.91461942,17.76319333,22.41632103,19.00993102,30.88229535,17.00497258,19.10735628,21.55349624,22.62658749,15.04108817,25.51092327
Rbm38,0.359320227,0.393313258,0.380835374,0.768290299,0.376199315,1.870902468,0.521332154,0.876926502,0.276981965,0.619556015,0.412847649,0.653351906,0.964326928,0.949295523,0.273112481,0.871287965,0.303734817,0.899194785,1.773346227,0.849364936
Rbm39,412.9759708,494.3649257,496.3081608,355.3187808,470.4259924,635.1473066,529.7214724,431.9613494,433.2348637,423.8270147,415.7772935,445.0118073,367.0187701,631.720837,461.2239768,417.1941504,494.4866318,345.8147759,367.6180064,460.4347618
Rbm3os,2.451017228,3.515378368,2.444967219,3.13258307,3.154859795,1.172970125,1.150516836,2.371886325,2.546940012,1.79905919,2.447269572,1.550008548,1.729123967,3.574559771,2.329768282,2.056092096,3.231832029,2.584099332,2.295826067,3.048440153
Rbm4,2.764831739,3.980367486,2.484454784,3.878965433,4.499385986,7.862966537,3.357410547,5.017777707,2.265118189,1.739990468,1.748954248,2.404357554,1.330783636,2.620080204,2.203408121,3.238116005,1.796391326,2.509073408,3.052993391,2.072827503
Rbm41,3.481639025,4.192116541,3.127212187,2.945123391,2.650485038,2.726902274,5.381696631,2.376277763,5.337316593,5.537293966,4.474904953,2.891718387,4.191869857,2.636691424,4.383519366,4.909006928,3.409797152,3.213125152,4.710221871,2.228910136
Rbm43,18.84298814,20.31721569,25.07644912,24.94681459,17.93294139,17.52833425,20.4445988,24.96335588,20.09333619,27.06577218,22.705546,27.47861653,28.3388799,32.32107535,25.36761218,27.21730127,29.21484372,28.09667624,31.33722144,35.02394339
Rbm44,22.87631785,31.20090953,0,0.087100662,0,0,0.230783723,0,3.91004307,3.940762725,1.517330677,0.303687645,0.093381967,0.330934967,0,0.240586666,0,0,0.081611643,0
Rbm45,0.637987972,1.738509032,2.420044869,1.040172008,1.817547493,5.37617618,1.684259719,1.97875378,1.265432204,1.139661307,0.917855295,1.511122215,1.64179941,1.902856129,1.068989167,0.611870256,0.970120558,1.371248183,2.030460725,2.70201629
Rbm47,2.121631049,2.896710987,3.874938056,3.912072124,2.596138282,7.939939669,6.262494153,5.916441532,2.427228985,1.720803294,1.503308051,4.243537502,3.477685078,4.149460331,1.864028233,2.236200417,1.755107041,3.249064293,4.24591285,3.90416855
Rbm48,17.65653153,13.35575683,17.34260073,15.56426546,13.87825655,6.174653445,12.61761808,10.89432971,12.00796851,19.82578688,20.30088299,15.16595639,16.33306462,14.41188221,17.63449059,20.36621125,18.56890624,17.54511028,20.45541555,16.11108562
Rbm4b,12.35636864,15.10328195,15.87422471,17.07640939,10.24164106,15.71868196,13.87259711,18.29580906,8.731163515,8.503472556,6.025504563,7.863654031,10.27659456,15.60817322,8.398473351,9.715403381,6.434796788,11.38325292,9.283173707,13.60483219
Rbm5,13.09410263,17.11032118,16.07202343,13.32862491,15.61582453,19.11834047,15.27169791,19.57626272,24.69512695,30.78568818,26.59873335,20.46813177,22.16424809,24.25621332,22.84102547,27.71327158,29.40341596,19.5444293,22.91463752,33.09549688
Rbm6,4.887093068,6.617144304,6.762954258,6.363453571,7.518600647,10.38246172,8.661626399,9.581687996,6.202873914,6.977212372,5.024777656,5.957107598,7.077557428,9.847920538,7.027523487,5.873586984,5.677171779,4.736263242,5.917826767,8.949426673
Rbm7,341.365931,233.8458591,236.5501773,213.0071307,246.5348166,204.3952932,226.6622385,158.0173683,117.4244679,174.6920478,198.7507086,169.1927766,171.5531585,161.183239,182.9445586,185.7435945,176.06265,178.155447,217.0123475,139.9651298
Rbm8a,411.6218874,450.7068885,462.7141245,362.1210011,530.5343873,372.3568362,509.6858514,483.4633643,295.1128849,237.6583059,263.4800094,262.0824379,221.9222451,342.8486258,231.4336493,234.9328793,252.360041,260.1909956,201.8663999,307.5679578
Rbm8a2,0.854346971,0.752698911,0.861332134,0.71722297,1.079920937,1.274846149,0.95018444,0.859570169,0.765658372,0.478427638,0.293984236,0.500138003,0.403696568,0.499593556,0.301538077,0.37970899,0.539749931,0.321472635,0.453616279,0.650185113
Rbms1,102.8634768,209.8640934,116.7829645,152.8609081,144.8934433,399.1919106,159.4035443,228.7605745,116.3458513,136.5097646,94.12650532,118.8096689,152.2285192,153.0668563,125.0765262,145.729863,124.939362,117.981729,170.332649,120.0951904
Rbms2,6.310041084,9.823769827,7.326838131,7.33182629,7.174526642,9.233933344,8.109672135,11.13174528,12.42013681,7.903814832,7.513149478,10.41023384,9.974018057,13.75326789,8.762770712,7.196371742,8.328459718,8.644214635,8.360392761,12.0786005
Rbms3,0,0,0.037782482,0.030674581,0,0,0.081276007,0.105035894,1.04115781,0,0.062866386,0.463453754,0.164433464,0.038848887,0.034390251,0.169456695,0.035514335,0.03235039,0.201190443,0.087813061
Rbmx,12.52443077,15.44196175,14.94609421,17.48248624,13.71040995,11.80561958,15.19805484,16.35827104,4.086618946,5.098460551,4.006832269,5.370644207,7.171629409,6.630112428,4.909100555,5.891148423,4.994732618,7.08875807,6.964090953,6.784031201
Rbmx2,25.98858384,30.59597186,26.45562914,21.6075592,35.35428832,31.83681602,33.11625906,34.86021582,9.560096391,6.945208458,7.342892384,6.936447836,5.411277755,11.7347984,7.97171396,7.309940029,8.488204225,7.945695126,7.24915955,10.77525111
Rbmxl1,40.91676065,46.82401698,43.73530422,34.70959559,53.8640615,77.17589369,49.88167058,42.00824341,12.88630918,9.603789383,7.767723617,11.59190264,9.142774084,14.02145999,10.67899503,7.300729923,11.02805009,11.67600247,8.317465056,13.13435112
Rbpj,9.652205587,12.88762286,5.596198204,4.276143834,11.83157808,13.97926654,6.291506854,6.499898649,7.923332174,3.458208686,6.994181792,5.590996783,3.967373053,10.9615259,5.393386333,4.012856923,7.021599179,5.095158776,3.082049583,8.455230784
Rbpms2,0,0.095356118,0,0,0.060804639,0.051544039,0.030093673,0.103709684,0.09948502,0.052704257,0,0.132000596,0,0.345225341,0,0,0,0,0,0.108380388
Rbsn,3.161277133,2.867143594,2.175692249,2.773226062,2.647822643,2.99274258,2.644343006,3.346813825,3.171799297,3.155735289,2.063480335,3.305186053,2.840654687,4.51894378,2.633867748,1.642615205,2.576802981,2.235464391,2.697763618,4.449884855
Rbx1,348.067283,270.6670363,291.086347,319.3468093,308.3581184,282.4682886,281.3249904,308.8256001,411.5258069,280.8068581,308.9172127,280.9004332,250.1881338,237.8937603,317.0200631,280.2520516,302.4611133,266.9607797,253.6006444,271.0729544
Rc3h1,4.941314855,6.722342889,5.058647255,3.782562784,6.032592873,8.003564801,6.273117565,5.420406669,4.30025375,3.763549824,3.883182429,3.882713658,3.877737781,5.166459344,3.304381369,3.361941122,4.443297855,3.363167149,4.294418201,5.592068762
Rc3h2,8.692112555,9.039695139,8.594539044,7.871444741,9.171015329,15.19272187,8.018474691,10.23728063,8.103431448,7.621825156,7.326987305,10.15056798,7.430440611,12.55069456,8.104166633,7.059735619,8.296443932,7.243120897,9.138434158,12.86792174
Rcan1,0.888621815,0.939474984,0.643201074,1.081695141,1.04836237,1.396522071,0.765935684,0.830193518,1.286452232,0.389442743,0.477778669,0.520202628,1.399640463,1.393570182,0.606361454,0.394942222,0.906882923,0.885095818,0.821306787,0.854234974
Rcan3,3.175080728,4.267535668,2.739113171,2.94390393,3.033038055,4.084931116,2.665545883,3.601910749,3.084158607,2.555267654,2.365621146,2.116857869,3.519509124,3.406532232,2.588165442,2.76901955,2.648241806,3.283424676,3.869671626,3.172982753
Rcbtb1,12.40151927,15.96819178,17.26340944,12.38180959,18.04103933,26.89857187,20.02247745,18.79489669,16.57575449,11.46166135,12.79266726,15.13202233,11.19456583,30.45742851,13.02298325,8.79109208,15.34033306,13.3813417,9.520420328,27.16292132
Rcbtb2,12.3975799,12.91388179,13.45895894,13.93931764,9.963751098,12.40091375,13.53565362,12.13258958,22.34187513,19.04233209,17.2431002,17.69445709,17.39246235,15.30898487,19.49981123,19.78576119,19.22640191,18.71752916,17.31262219,14.42750851
Rcc1,18.08856643,15.17244032,13.61403417,14.5156339,20.55122331,24.12784153,14.87464694,16.20883454,4.825415165,2.759249976,2.365602158,3.333390374,3.412485904,3.632467275,2.823430547,2.222111489,2.146292104,4.205267733,3.834462016,5.707464856
Rcc2,25.94312762,27.20092255,18.33102242,18.31044744,35.97667873,60.42563979,22.4856064,28.39093256,14.69285217,7.468610182,9.510156932,11.75776098,8.201957232,17.94834848,10.31108175,7.00527323,10.21250661,9.699479225,7.599014007,20.14537938
Rccd1,0.963203566,0.966465691,1.191023929,0.656151631,1.455949843,1.266858396,0.709146614,0.867183764,0.642799844,0.500789079,0.636990535,1.404763035,1.092230228,2.099383586,0.754991263,0.683624968,0.939601113,1.201891991,1.148707967,2.339743159
Rce1,45.3606716,30.93819912,27.38548987,61.26576226,27.4428683,15.69571739,17.50949686,27.49214476,39.35549542,87.26652502,50.25005416,52.54140297,91.90458948,53.03173203,52.7615862,105.8801847,66.06982995,74.38290969,100.3427342,47.14714315
Rchy1,81.99366219,82.14678609,98.4464628,96.92124371,70.02626596,58.08491546,77.35657818,77.78730124,101.0953084,154.6867801,164.5517476,135.4704479,144.5692358,149.0087612,147.7491489,159.7424357,158.3128403,133.6338967,128.7128947,118.8516012
Rcl1,8.693100817,5.663331707,5.608290891,6.396190775,8.899205056,7.079191006,4.954983543,5.073306487,2.512453876,3.039347616,3.295702577,4.178838989,2.731359236,4.25628832,2.066212675,2.961194905,2.510293152,4.611417066,3.250499054,5.551792736
Rcn1,19.05738312,31.8061363,17.28092941,19.63278026,20.85047198,54.81639101,19.06976506,28.90794189,22.74288778,15.69477919,16.94419822,16.78217374,13.72310606,15.17260783,20.07029653,16.98589376,22.41395596,13.59539597,15.15177656,18.1693773
Rcn2,20.25103602,32.36548734,25.04466118,22.72521476,26.32715876,62.9511039,31.3986247,33.8146394,9.086440991,11.46329713,9.560021314,13.62275311,14.26332901,20.6711485,11.77968968,12.30003943,11.99428826,14.01132239,13.99999035,17.06736709
Rcor1,53.09501068,86.47764932,87.71925747,65.27689798,72.81948224,146.7348546,99.79049256,100.8333518,46.14888905,40.02635606,36.26244443,60.29575794,45.05286316,109.9628198,42.22426994,35.49096975,50.04265431,40.31952909,41.56492177,88.64122461
Rcor2,0,0,0.082495884,0.050232142,0,0.012664737,0.022182688,0.019111655,0.274996985,0,0,0.116760544,0.017951552,0.106030399,0,0.077083121,0,0,0.0313777,0
Rcor3,2.360125789,3.934720692,4.377526811,3.553996294,3.502157147,9.895918484,4.087487089,7.44440334,4.276138945,3.262137779,4.402284707,5.310627683,4.689593133,8.606464368,3.28392738,2.876698916,3.300832503,4.20123176,3.256838727,9.316972485
Rcsd1,8.487650897,12.07008209,10.46031283,7.922239542,11.65854844,12.59914429,10.86513705,12.17198783,5.672034891,3.349700443,4.773928119,6.979501462,5.111741731,12.3535218,4.583754955,2.714375375,5.997741063,6.141534783,3.728544244,11.24121475
Rdh1,0,0,0.009571693,0.007771,0.02080138,0,0,0,0.144644542,0.036060448,0.039815921,0.00903153,0.016662818,0,0,0.021464808,0.008997088,0.024586632,0.021843832,0.037077132
Rdh10,1.159530665,1.480399625,1.017070594,0.782725374,1.68076163,3.109794142,1.526956072,1.217383894,1.751689775,1.337109714,1.286858333,0.979667073,1.217260462,1.481517813,1.282556082,1.053291322,1.284643961,1.088554448,0.781754561,1.305041646
Rdh11,30.85354055,29.58903517,27.77117478,28.55022113,29.55146051,42.88647555,29.9584355,32.81563582,19.0626136,22.67396922,19.13963279,23.87815895,27.17633379,24.66882745,23.70727691,22.66318364,20.15724912,20.54231803,24.12590874,23.67924621
Rdh12,2.080999057,2.244650387,3.538156076,0.7834183,0.748946723,1.55193251,2.471144526,1.10709684,2.940919547,3.159304621,3.211171984,2.297918926,1.039894616,5.433406604,5.52083861,4.465258586,2.937029974,3.776996135,2.936191467,4.877016339
Rdh13,6.87542336,5.644398003,6.514230732,3.40629987,11.27748826,12.61095423,7.83784988,7.57127197,5.496212789,5.927456317,6.521800243,6.459150232,5.093504745,9.082161426,4.723390396,5.117051823,3.321041543,4.443222167,4.703465653,10.09347042
Rdh14,6.086730542,9.138018756,10.85095204,10.89146588,5.807381883,9.398287568,9.667805496,8.454433116,9.98158495,13.14361153,12.08153412,14.77210395,13.03960674,15.23709725,12.43189022,13.23617896,14.84263,18.16575207,11.76563137,14.68000774
Rdh19,0,0,0,0,0,0,0,0,0.280948961,0,0,0,0,0,0,0,0,0,0.060106561,0.020404651
Rdh7,0,0,0,0,0,0.008711948,0,0,0.151334171,0,0,0,0.012348696,0.014587453,0,0.010604944,0,0,0,0
Rdm1,13.23017378,14.03078285,18.25295254,27.28372911,11.56664325,9.197456501,14.93535782,19.6966964,11.1607029,24.58233646,13.53928531,15.4523007,23.7871044,9.647174644,17.01785268,29.32879252,13.66161827,20.85770881,23.22850196,12.13219578
Rdx,391.7184981,458.9237296,354.566592,249.6778156,456.7909549,634.4410437,415.9099924,376.4661515,176.2160311,139.5108703,147.4582803,153.9126947,139.9207562,198.6373498,171.0992124,134.9101296,157.2571715,141.3553077,154.2212871,206.4618607
Rec114,0.164658692,0.198259619,0.26177703,0.21252973,0.284449346,0.535838804,0.093853865,0.161720948,0,0.082185019,0.072595266,0,0.151904275,0.269165652,0.079424619,0.065226981,0.246062108,0.074713542,0.132757511,0.608415363
Rec8,0,0,0,0,0,0.021345296,0.012462321,0.010737003,0.216292139,0.032738644,0.067476588,0.065596531,0.050426262,0.011913659,0.010546344,0.00866112,0,0.049603932,0,0.07181157
Reck,15.77540794,19.32351314,15.19999793,7.874394856,24.61738831,41.24735364,17.75010642,9.054907212,29.98296217,18.54280875,49.73960132,33.53345465,16.44350753,43.38912511,36.56470518,15.85290492,46.3323737,26.02930488,11.12229547,40.48636756
Recql,4.998955771,3.611437893,4.003144926,5.626129548,5.501286413,2.62350534,3.744868582,3.538149789,2.212842263,3.707000072,2.364879841,2.523446208,3.059851587,2.732558998,2.235229244,3.294144514,2.592873975,2.894739313,4.772566763,3.570444616
Recql4,0.757977187,0.405623607,0.53557524,0.869638269,0.775948025,0.822213077,0.480044088,1.158039247,0.793475692,0,0.074262106,0.421125768,0.543872376,0.091781964,0,0.467072482,0,0.687861173,0.543222878,0.138307782
Recql5,0.345130909,0.385876897,0.326603961,0.593960579,0.440064705,0.248694976,0.407494092,0.411610417,0.801299581,0.479875334,0.597781055,0.66565281,0.488967073,1.262691907,0.439975022,0.566404158,0.749073578,0.604037977,0.814918385,1.386594228
Reep1,0.106540651,0.153938127,0.052696011,0.018335346,0.057259974,0.171043001,0.040484762,0.139519754,0.08030181,0.042541553,0.10646985,0.035515855,0.006552536,0.077404785,0.047964796,0.056272564,0.028304331,0.01933704,0.051539599,0.011664257
Reep2,0.222479781,0.133939958,0.648453528,0.4786018,0.256223859,0.289600988,0.253622654,0.32776564,0.681230228,0.166567324,0.049043809,0.278117776,0.05131164,0.363685115,0,0.264395721,0.110822865,0,0.089688135,0
